generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,s6_mult,s6_add,s7_mult,s7_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
579,12,256,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.076000,1967,75,13,4,620,9.1000,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
579,15,256,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.076000,1973,75,13,4,620,10.4400,0.7184,43.102,1,1123,23628,75.0,25.0,25.0,75.0
579,19,256,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0.076000,1970,75,13,4,620,9.8300,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
580,10,256,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.074000,1509,61,13,4,616,9.0900,0.5812,34.872,1,1123,23628,62.5,37.5,100.0,0.0
581,19,256,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0.076000,1973,75,13,4,620,11.5700,0.7184,43.102,1,1123,23628,25.0,75.0,37.5,62.5
581,28,256,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0.076000,1968,75,13,4,620,2.7300,0.7184,43.107,1,1123,23628,25.0,75.0,25.0,75.0
582,2,256,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.075000,1376,60,9,4,614,9.1900,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
582,7,256,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0.076000,1970,75,13,4,620,9.3600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
582,16,256,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.6500,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
583,5,256,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0.076000,1970,75,13,4,620,10.1700,0.7184,43.102,1,1123,23628,75.0,25.0,25.0,75.0
583,23,256,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.076000,1974,75,13,4,620,1.8900,0.7184,43.107,1,1123,23628,75.0,25.0,25.0,75.0
584,3,256,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,2.5500,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
584,8,256,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0.076000,1968,75,13,4,620,1.7800,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
584,15,256,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0.075000,1968,75,13,4,620,1.8000,0.7184,43.102,1,1123,23628,75.0,25.0,12.5,87.5
584,24,256,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.076000,1966,75,13,4,620,9.4300,0.7184,43.107,1,1123,23628,0.0,100.0,37.5,62.5
585,1,256,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0.076000,1970,75,13,4,620,9.3600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
585,6,256,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0.076000,1973,75,13,4,620,9.3600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
585,11,256,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.075000,1376,60,9,4,614,9.1100,0.4911,29.467,1,1123,23628,100.0,0.0,50.0,50.0
586,9,256,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0.076000,1970,75,13,4,620,9.4600,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
587,7,256,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.075000,1376,60,9,4,614,9.3300,0.4911,29.467,1,1123,23628,100.0,0.0,50.0,50.0
587,22,256,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2900,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
587,26,256,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0.076000,1975,75,13,4,620,9.3900,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
588,8,256,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0.076000,1970,75,13,4,620,9.3500,0.7184,43.102,1,1123,23628,12.5,87.5,75.0,25.0
588,23,256,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0.076000,1968,75,13,4,620,9.1700,0.7184,43.107,1,1123,23628,75.0,25.0,37.5,62.5
588,25,256,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0.076000,1975,75,13,4,620,10.2800,0.7184,43.102,1,1123,23628,75.0,25.0,12.5,87.5
589,13,256,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0.076000,1973,75,13,4,620,10.2600,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
589,16,256,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2200,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
589,21,256,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3100,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
589,26,256,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.076000,1961,75,13,4,620,9.7300,0.7184,43.107,1,1123,23628,0.0,100.0,37.5,62.5
590,5,256,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0.076000,1970,75,13,4,620,11.9800,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
590,26,256,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.076000,1967,75,13,4,620,9.3400,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
591,0,256,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.8700,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
591,5,256,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0.076000,1970,75,13,4,620,9.3000,0.7184,43.102,1,1123,23628,12.5,87.5,75.0,25.0
591,20,256,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0.076000,1970,75,13,4,620,2.6200,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
591,25,256,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,2.9700,0.7184,43.102,1,1123,23628,37.5,62.5,12.5,87.5
591,26,256,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.076000,1970,75,13,4,620,9.3000,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
592,5,256,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0.076000,1969,75,13,4,620,9.6600,0.7184,43.107,1,1123,23628,25.0,75.0,37.5,62.5
593,14,256,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.076000,1989,75,13,4,620,9.0400,0.7250,43.503,1,1123,23628,75.0,25.0,75.0,25.0
593,19,256,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,10.6200,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
593,23,256,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0.076000,1970,75,13,4,620,9.7000,0.7184,43.102,1,1123,23628,25.0,75.0,37.5,62.5
595,22,256,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0.076000,1973,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
596,0,256,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.076000,1968,75,13,4,620,9.5600,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
596,13,256,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
596,24,256,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0.075000,1376,60,9,4,614,2.0400,0.4911,29.467,1,1123,23628,100.0,0.0,12.5,87.5
599,20,256,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2200,0.5812,34.872,1,1123,23628,25.0,75.0,100.0,0.0
601,0,256,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.076000,1970,75,13,4,620,8.9800,0.7184,43.102,1,1123,23628,75.0,25.0,87.5,12.5
601,5,256,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0.076000,1967,75,13,4,620,9.6700,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
601,17,256,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1973,75,13,4,620,8.7700,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
602,24,256,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2500,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
602,25,256,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.075000,1373,60,9,4,614,1.7600,0.4915,29.493,1,1123,23628,100.0,0.0,25.0,75.0
603,1,256,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.076000,1970,75,13,4,620,9.3000,0.7184,43.102,1,1123,23628,75.0,25.0,37.5,62.5
603,4,256,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1920,74,13,4,609,16.5100,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
603,5,256,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0.076000,1970,75,13,4,620,9.4100,0.7184,43.102,1,1123,23628,25.0,75.0,50.0,50.0
603,25,256,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0.076000,1975,75,13,4,620,9.3900,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
